ZIP,activeplayersperzip,AREA,POPcurrent,POPplus5,#OFBUSS,POPSQMI,DAYPOP,URBANPCT,RURALPCT,WHITECOLLAR,18-24%,25-34%,35-44%,45-54%,55-64%,65+%,INCOMEMED,MALEPOP,FEMALEPOP
94513,3398,Brentwood,41095,56756,1341,362,12787,0.68,0.32,0.6,0.08,0.13,0.17,0.11,0.09,0.1,91182,20426,20669
94534,2334,Fairfield,31485,35774,1045,343,13364,0.96,0.04,0.7,0.07,0.11,0.17,0.17,0.1,0.1,94969,15513,15972
94536,3271,Fremont,66721,67835,1649,4685,12401,1,0,0.72,0.08,0.18,0.18,0.14,0.09,0.1,92087,33468,33253
94555,1429,Fremont,34014,34558,321,2963,4472,1,0,0.8,0.06,0.17,0.2,0.14,0.09,0.07,104883,16910,17104
94559,1039,Napa,28356,29308,2064,666,17714,0.95,0.05,0.52,0.1,0.18,0.16,0.14,0.09,0.11,59768,14804,13552
94580,1670,San Lorenzo,25499,25598,469,6464,4717,1,0,0.59,0.08,0.13,0.17,0.14,0.09,0.14,71682,12406,13093
94603,1387,Oakland,32465,33695,549,11657,5838,1,0,0.43,0.11,0.15,0.13,0.11,0.07,0.09,41760,15698,16767
94605,2104,Oakland,40193,40368,819,4624,6204,1,0,0.64,0.09,0.13,0.15,0.15,0.1,0.11,61096,18801,21392
94607,1011,Oakland,22328,23826,2260,3739,35310,1,0,0.52,0.09,0.14,0.15,0.13,0.09,0.14,26372,10863,11465
94720,13,Berkeley,917,889,87,1268,9581,1,0,0.84,0.77,0.14,0.04,0.03,0.01,0,75000,552,365
94931,506,Cotati,8216,8613,637,1323,4569,0.85,0.15,0.6,0.1,0.15,0.17,0.16,0.09,0.08,72278,4020,4196
94933,29,Forest Knolls,906,897,38,869,201,0,1,0.64,0.06,0.07,0.2,0.25,0.11,0.05,81000,456,450
94954,1829,Petaluma,35864,36325,1206,499,18045,0.93,0.07,0.63,0.08,0.12,0.17,0.15,0.1,0.11,89807,17550,18314
94956,23,Point Reyes Sta,1270,1210,217,35,1203,0,1,0.68,0.07,0.08,0.13,0.22,0.16,0.14,77500,595,675
95002,141,Alviso,2415,2812,73,544,2468,1,0,0.35,0.11,0.14,0.15,0.11,0.08,0.08,76406,1256,1159
95004,191,Aromas,4616,4741,108,268,869,0,1,0.59,0.08,0.09,0.18,0.19,0.1,0.09,82470,2354,2262
95006,481,Boulder Creek,9085,8505,381,167,2030,0.69,0.31,0.66,0.07,0.11,0.2,0.23,0.1,0.06,93182,4677,4408
95050,1692,Santa Clara,35569,35511,2462,6751,31943,1,0,0.72,0.13,0.2,0.16,0.12,0.07,0.13,80678,17883,17686
95073,477,Soquel,10533,10598,808,660,4780,0.76,0.24,0.74,0.07,0.1,0.17,0.21,0.11,0.11,87148,5097,5436
95119,569,San Jose,9652,9051,492,4067,6853,1,0,0.73,0.08,0.13,0.18,0.16,0.1,0.07,105816,4927,4725
95121,2161,San Jose,38213,39731,483,8449,4694,1,0,0.58,0.09,0.15,0.17,0.14,0.09,0.07,95581,19324,18889
92394,2061,Victorville,16287,19426,180,583,1816,1,0,0.52,0.1,0.13,0.14,0.11,0.08,0.09,39149,7955,8332
92509,3703,Riverside,70005,78016,1371,2274,16659,1,0,0.44,0.11,0.14,0.15,0.13,0.07,0.07,54331,35471,34534
92532,1450,Lake Elsinore,5313,6553,164,402,6612,0.6,0.4,0.6,0.08,0.13,0.17,0.14,0.09,0.08,73716,2644,2669
92536,203,Aguanga,2696,3132,55,28,1074,0,1,0.58,0.07,0.07,0.16,0.17,0.11,0.15,51415,1392,1304
92557,3184,Moreno Valley,48204,51302,574,2196,5093,0.98,0.02,0.6,0.12,0.13,0.16,0.14,0.07,0.06,63911,23589,24615
92582,990,San Jacinto,5310,6245,160,303,1320,0.88,0.12,0.52,0.07,0.11,0.12,0.1,0.09,0.25,39867,2569,2741
92584,2711,Menifee,19030,24612,361,515,3070,0,1,0.61,0.08,0.11,0.18,0.12,0.09,0.12,65144,9592,9438
92603,500,Irvine,1021,1366,161,94,1141,0,0,0.95,0.05,0.1,0.24,0.18,0.12,0.07,181148,495,526
92626,2549,Costa Mesa,47611,48062,4121,5256,67129,1,0,0.74,0.12,0.19,0.16,0.13,0.09,0.11,75692,23929,23682
92630,3395,Lake Forest,59760,61274,2938,5827,28802,1,0,0.74,0.08,0.14,0.18,0.15,0.09,0.09,86751,29413,30347
92649,1916,Huntington Beac,33946,35962,1828,5963,20941,1,0,0.77,0.07,0.16,0.17,0.16,0.13,0.13,92766,17045,16901
92651,730,Laguna Beach,24667,25824,2167,1380,15376,0.98,0.02,0.85,0.05,0.11,0.19,0.2,0.15,0.14,116286,12572,12095
92653,1473,Laguna Hills,46950,47697,3765,4928,36106,1,0,0.77,0.05,0.07,0.11,0.12,0.09,0.39,74699,20565,26385
92676,88,Silverado,2059,2407,81,42,446,0,1,0.73,0.07,0.09,0.22,0.25,0.11,0.05,128485,1056,1003
92697,3,Irvine,13320,14736,89,6536,8419,0,0,0.89,0.52,0.24,0.08,0.04,0.02,0.01,69510,6463,6857
92701,1431,Santa Ana,58324,58508,2298,18023,26758,1,0,0.27,0.13,0.2,0.13,0.08,0.04,0.04,36596,30587,27737
92841,1875,Garden Grove,31783,33037,1271,6856,18834,1,0,0.55,0.09,0.16,0.16,0.13,0.09,0.11,56787,15857,15926
92860,1579,Norco,26492,29516,765,1931,8979,0,0,0.57,0.1,0.16,0.21,0.15,0.09,0.07,76930,15002,11490
92862,1,Orange,20,24,1,1,7,1,0,1,0.1,0.2,0.2,0,0.1,0,46250,12,8
92887,918,Yorba Linda,23146,25701,739,2539,8369,1,0,0.85,0.07,0.09,0.2,0.19,0.08,0.05,130021,11421,11725
93004,1748,Ventura,27966,28996,619,4001,4667,1,0,0.68,0.08,0.11,0.17,0.15,0.1,0.11,77179,13650,14316
93215,1380,Delano,50442,56620,850,275,10491,0.81,0.19,0.31,0.14,0.17,0.15,0.1,0.06,0.07,31303,29010,21432
93238,91,Kernville,945,922,123,16,1177,0,1,0.39,0.06,0.04,0.07,0.13,0.16,0.26,33485,542,403
93240,367,Lake Isabella,5690,5880,337,119,3417,0.54,0.46,0.54,0.06,0.06,0.1,0.13,0.13,0.31,31637,2722,2968
93263,670,Shafter,16508,18129,409,182,4976,0.68,0.32,0.33,0.13,0.15,0.14,0.1,0.06,0.08,31647,8622,7886
93286,288,Woodlake,9533,9873,202,44,3937,0.65,0.35,0.35,0.12,0.13,0.13,0.11,0.08,0.09,31906,4885,4648
93307,2947,Bakersfield,64173,70320,1361,314,22393,0.9,0.1,0.33,0.11,0.14,0.13,0.11,0.07,0.08,30776,32335,31838
93309,3284,Bakersfield,61835,66080,2697,5926,26707,1,0,0.62,0.12,0.14,0.13,0.13,0.09,0.11,48790,29582,32253
93311,2058,Bakersfield,23943,28238,563,150,7332,0.95,0.05,0.74,0.1,0.14,0.18,0.16,0.07,0.07,78344,11656,12287
95123,3507,San Jose,58245,57452,1726,7556,20774,1,0,0.72,0.08,0.16,0.18,0.14,0.1,0.08,97327,28813,29432
95192,1,San Jose,0,0,2,0,18,1,0,0,0,0,0,0,0,0,0,0,0
95215,1006,Stockton,24168,25385,647,263,12471,0.56,0.44,0.4,0.16,0.13,0.13,0.11,0.08,0.1,42638,12901,11267
95236,221,Linden,3497,3692,110,25,1472,0,1,0.53,0.09,0.11,0.15,0.15,0.1,0.11,66993,1807,1690
95240,2137,Lodi,49113,53605,2403,738,27569,0.88,0.12,0.46,0.12,0.14,0.13,0.12,0.08,0.13,46069,24518,24595
95307,2268,Ceres,38626,42925,979,989,8938,0.88,0.12,0.44,0.11,0.14,0.15,0.12,0.08,0.09,45969,19110,19516
95309,9,Chinese Camp,31,33,10,18,308,0,1,0.47,0.16,0.1,0.1,0.19,0.13,0.16,45000,13,18
95311,115,Coulterville,2227,2467,83,11,332,0,1,0.47,0.05,0.06,0.12,0.19,0.16,0.2,35963,1135,1092
95330,1241,Lathrop,13115,15535,184,553,4658,0.84,0.16,0.46,0.1,0.14,0.17,0.12,0.07,0.07,63412,6644,6471
95334,533,Livingston,14491,15886,241,254,6494,0.7,0.3,0.29,0.13,0.15,0.12,0.1,0.07,0.08,38270,7371,7120
95355,3585,Modesto,54302,63151,1501,6164,16539,0.98,0.02,0.62,0.1,0.13,0.15,0.15,0.09,0.11,59716,26229,28073
95357,764,Modesto,15649,19342,413,427,6534,0.66,0.34,0.54,0.1,0.13,0.16,0.13,0.08,0.09,56980,7734,7915
95376,2876,Tracy,59275,72807,1615,7324,15204,0.72,0.28,0.6,0.09,0.15,0.18,0.12,0.07,0.07,77676,29635,29640
95380,1918,Turlock,45277,50672,1887,630,23109,0.75,0.25,0.44,0.12,0.15,0.13,0.11,0.07,0.1,41542,22400,22877
95401,1705,Santa Rosa,37844,39876,2497,1675,28284,0.89,0.11,0.56,0.11,0.15,0.15,0.15,0.09,0.11,68174,18855,18989
95403,1987,Santa Rosa,42235,44781,2553,2238,32442,0.94,0.06,0.62,0.11,0.13,0.16,0.15,0.09,0.11,74114,21079,21156
95405,973,Santa Rosa,22475,23061,1225,4373,13131,0.99,0.01,0.7,0.08,0.11,0.14,0.18,0.11,0.16,81761,10656,11819
95428,50,Covelo,2391,2485,92,3,782,0,1,0.48,0.08,0.1,0.12,0.14,0.14,0.12,43243,1174,1217
95449,63,Hopland,2045,2206,86,9,1869,0,1,0.46,0.11,0.11,0.15,0.15,0.09,0.09,47264,1072,973
95451,516,Kelseyville,11958,12596,406,107,3495,0.27,0.73,0.54,0.08,0.1,0.14,0.17,0.12,0.16,54365,5974,5984
95470,174,Redwood Valley,5993,5973,199,45,1403,0,1,0.54,0.08,0.1,0.14,0.18,0.12,0.11,55352,3056,2937
95472,942,Sebastopol,29606,28590,1961,378,12895,0.25,0.75,0.64,0.07,0.09,0.14,0.22,0.12,0.13,77926,14296,15310
95497,18,The Sea Ranch,1187,1310,35,105,289,0,1,0.67,0.06,0.06,0.09,0.18,0.22,0.25,74485,600,587
95543,17,Gasquet,935,1008,18,3,143,0,1,0.33,0.08,0.06,0.15,0.18,0.12,0.13,21146,485,450
95564,15,Samoa,389,377,18,127,284,0,1,0.5,0.13,0.15,0.15,0.18,0.09,0.09,38333,199,190
95568,7,Somes Bar,308,279,11,0,83,0,1,0.53,0.07,0.06,0.13,0.21,0.17,0.14,39853,159,149
95587,8,Piercy,523,512,11,2,38,0,1,0.47,0.1,0.09,0.13,0.24,0.13,0.11,40278,279,244
95589,29,Whitethorn,745,783,46,9,238,0,1,0.62,0.06,0.1,0.09,0.26,0.15,0.14,45962,377,368
95612,53,Clarksburg,1256,1158,57,23,443,0,1,0.34,0.09,0.11,0.16,0.14,0.1,0.13,70608,648,608
95614,206,Cool,3835,4161,88,138,498,0,1,0.63,0.07,0.07,0.18,0.17,0.13,0.13,80076,1913,1922
93401,1003,San Luis Obispo,27136,27331,3737,437,41225,0.89,0.11,0.67,0.22,0.14,0.13,0.14,0.08,0.13,68651,13439,13697
93405,495,San Luis Obispo,32135,32776,719,273,9005,0.9,0.1,0.68,0.38,0.16,0.13,0.11,0.06,0.09,61978,20798,11337
93426,58,Bradley,1476,1540,47,5,500,0,1,0.44,0.07,0.08,0.16,0.15,0.14,0.16,59066,775,701
93428,247,Cambria,6569,6709,550,88,2825,0.96,0.04,0.6,0.07,0.07,0.1,0.19,0.16,0.26,63130,3155,3414
93449,373,Pismo Beach,8686,8886,697,1046,5193,0.99,0.01,0.71,0.07,0.12,0.13,0.17,0.13,0.25,72662,4198,4488
93451,205,San Miguel,1905,2027,110,4,3883,0,1,0.38,0.08,0.13,0.17,0.16,0.09,0.08,46215,984,921
93518,45,Caliente,975,980,36,2,173,0,1,0.37,0.04,0.05,0.11,0.18,0.19,0.23,49000,509,466
93541,13,Lee Vining,484,472,61,1,537,0,1,0.45,0.05,0.13,0.17,0.17,0.13,0.09,53500,265,219
93543,736,Littlerock,11877,12350,240,190,1797,0,1,0.47,0.08,0.09,0.17,0.15,0.09,0.09,56716,6107,5770
93545,70,Lone Pine,2323,2428,136,3,1106,0,1,0.43,0.07,0.1,0.12,0.16,0.11,0.18,38780,1135,1188
93591,403,Palmdale,6917,7363,120,80,759,0.73,0.27,0.52,0.08,0.09,0.17,0.13,0.08,0.07,42041,3522,3395
93612,2138,Clovis,36570,39688,2109,5242,18745,1,0,0.56,0.12,0.16,0.14,0.12,0.08,0.11,38774,17418,19152
93614,597,Coarsegold,10383,11365,403,61,2049,0,1,0.59,0.07,0.07,0.14,0.17,0.14,0.19,59063,5160,5223
93616,110,Del Rey,1723,1643,36,129,1329,0.01,0.99,0.37,0.11,0.13,0.13,0.11,0.09,0.12,33939,879,844
93635,2125,Los Banos,35013,42017,944,62,9908,0.82,0.18,0.45,0.1,0.14,0.15,0.11,0.07,0.09,52871,17621,17392
93637,1562,Madera,30454,33189,1167,145,16134,0.62,0.38,0.47,0.11,0.15,0.12,0.12,0.08,0.1,43418,15388,15066
93660,74,San Joaquin,4803,5504,80,89,798,0,1,0.18,0.14,0.16,0.11,0.09,0.05,0.04,27108,2549,2254
93662,1141,Selma,28393,30773,769,384,9968,0.69,0.31,0.43,0.12,0.15,0.13,0.11,0.07,0.11,42809,14503,13890
93706,1476,Fresno,37685,40151,1137,242,18491,0.7,0.3,0.35,0.12,0.12,0.12,0.11,0.07,0.1,24668,19228,18457
93710,1435,Fresno,29258,30912,2320,6058,22860,1,0,0.67,0.18,0.14,0.12,0.12,0.09,0.12,49356,14134,15124
93940,1334,Monterey,32735,32650,3738,1952,38253,0.98,0.02,0.71,0.13,0.16,0.15,0.15,0.1,0.15,70811,16064,16671
94015,3602,Daly City,60824,57847,1361,10634,15066,1,0,0.69,0.1,0.15,0.15,0.15,0.11,0.13,85043,29774,31050
94038,123,Moss Beach,5698,5984,186,823,1574,1,0,0.73,0.06,0.08,0.18,0.23,0.11,0.08,113903,2816,2882
94061,1343,Redwood City,34388,33419,764,9365,5519,1,0,0.66,0.08,0.16,0.17,0.14,0.09,0.12,83743,16858,17530
94080,3525,South San Franc,60161,59348,3307,6017,48551,1,0,0.62,0.08,0.14,0.16,0.14,0.1,0.13,83339,29777,30384
94105,275,San Francisco,2618,3190,2675,5870,77923,1,0,0.91,0.03,0.36,0.25,0.19,0.09,0.05,125952,1609,1009
94107,763,San Francisco,17527,17728,2583,9095,28546,1,0,0.83,0.04,0.27,0.22,0.14,0.08,0.13,74354,9425,8102
94109,1707,San Francisco,53678,53192,3155,51268,31678,1,0,0.78,0.06,0.29,0.17,0.14,0.1,0.17,66381,27669,26009
94128,58,San Francisco,0,0,133,0,4163,0,0,0,0,0,0,0,0,0,0,0,0
93436,2422,Lompoc,52067,52095,1424,172,13746,0.96,0.04,0.55,0.09,0.14,0.16,0.13,0.09,0.12,54449,27197,24870
93461,57,Shandon,1371,1447,41,3,631,0,1,0.33,0.1,0.14,0.16,0.14,0.07,0.07,49265,716,655
93463,241,Solvang,8084,8080,785,260,5775,0.75,0.25,0.61,0.06,0.09,0.14,0.15,0.12,0.21,79652,3886,4198
93532,214,Lake Hughes,2803,2789,33,21,309,0,1,0.58,0.07,0.1,0.2,0.16,0.08,0.07,74394,1520,1283
93534,2627,Lancaster,38407,42815,1828,1722,18410,0.99,0.01,0.56,0.11,0.13,0.14,0.11,0.08,0.12,38230,18732,19675
93553,154,Pearblossom,1455,1541,69,78,264,0,1,0.56,0.07,0.08,0.16,0.18,0.13,0.14,43125,727,728
93555,1907,Ridgecrest,30260,30709,1134,8,21716,0.8,0.2,0.62,0.09,0.11,0.15,0.15,0.11,0.12,58713,15188,15072
93601,92,Ahwahnee,1857,2144,78,85,383,0,1,0.52,0.07,0.08,0.14,0.16,0.13,0.17,49820,912,945
93626,91,Friant,1301,1417,57,11,607,0,1,0.58,0.07,0.07,0.15,0.18,0.13,0.19,36915,655,646
93647,284,Orosi,10450,11320,163,149,1749,0.75,0.25,0.27,0.14,0.15,0.12,0.09,0.07,0.08,34608,5553,4897
93651,78,Prather,1256,1291,77,58,441,0,1,0.55,0.07,0.07,0.18,0.18,0.11,0.11,63235,622,634
93720,2112,Fresno,49320,55008,2050,3025,18213,0.97,0.03,0.79,0.09,0.15,0.17,0.15,0.08,0.08,80655,23764,25556
93722,4481,Fresno,66185,74086,1982,1017,18178,0.81,0.19,0.59,0.1,0.16,0.16,0.12,0.07,0.07,54480,32791,33394
93906,2901,Salinas,57884,62367,1207,3326,14314,0.93,0.07,0.54,0.1,0.16,0.15,0.11,0.07,0.08,63352,28740,29144
93908,496,Salinas,16344,18280,506,62,7243,0.66,0.34,0.7,0.08,0.08,0.16,0.17,0.11,0.12,101072,8275,8069
93933,1469,Marina,27924,28069,659,3225,5578,1,0,0.57,0.15,0.2,0.18,0.12,0.07,0.08,55238,15663,12261
94002,1001,Belmont,25107,24852,1032,4288,11520,1,0,0.81,0.06,0.15,0.19,0.16,0.11,0.14,119409,12345,12762
94025,859,Menlo Park,40120,39510,2576,3339,39283,1,0,0.81,0.06,0.15,0.17,0.15,0.1,0.15,128077,19687,20433
94115,937,San Francisco,31590,31267,2442,28797,24647,1,0,0.85,0.06,0.29,0.17,0.13,0.1,0.14,81897,15175,16415
94117,927,San Francisco,38084,36493,1578,31191,20878,1,0,0.83,0.09,0.36,0.19,0.13,0.07,0.08,104189,20305,17779
94303,1383,Palo Alto,46927,50267,1270,5574,18437,1,0,0.6,0.1,0.14,0.15,0.12,0.08,0.09,86789,23681,23246
94305,40,Stanford,13047,12859,105,5457,10755,1,0,0.9,0.55,0.2,0.05,0.04,0.03,0.05,109788,7069,5978
94401,1403,San Mateo,32162,32337,2125,10696,14566,1,0,0.61,0.08,0.18,0.17,0.13,0.08,0.14,74751,15957,16205
94514,95,Byron,10861,11798,329,139,2557,0.85,0.15,0.66,0.06,0.11,0.18,0.16,0.14,0.09,104033,5633,5228
94518,1390,Concord,28235,29226,678,5285,6031,1,0,0.68,0.08,0.13,0.17,0.16,0.11,0.13,86037,13685,14550
94539,1597,Fremont,47900,49151,1483,1607,19551,1,0,0.83,0.06,0.09,0.2,0.18,0.1,0.08,130747,23773,24127
94541,3565,Hayward,60875,63755,2193,8591,17626,1,0,0.55,0.09,0.17,0.16,0.13,0.08,0.11,63305,30454,30421
94564,1131,Pinole,18173,18749,888,4043,7006,1,0,0.63,0.08,0.11,0.16,0.16,0.11,0.12,81580,8792,9381
94566,1565,Pleasanton,38169,40455,2170,1548,19768,0.98,0.02,0.8,0.06,0.09,0.19,0.17,0.1,0.1,128470,18558,19611
94585,2148,Suisun City,26931,28227,602,183,4436,0.87,0.13,0.56,0.09,0.13,0.18,0.14,0.08,0.07,76133,13331,13600
95324,325,Hilmar,7388,7671,214,161,1905,0.55,0.45,0.41,0.11,0.14,0.15,0.12,0.08,0.12,48744,3725,3663
95326,466,Hughson,9134,11675,277,339,2908,0.53,0.47,0.47,0.1,0.11,0.15,0.13,0.09,0.11,53810,4547,4587
95351,2180,Modesto,51154,56385,1343,6224,14548,1,0,0.34,0.12,0.15,0.13,0.1,0.06,0.07,33283,25823,25331
95370,1193,Sonora,27177,28196,1971,255,17006,0.43,0.57,0.53,0.08,0.09,0.12,0.17,0.12,0.21,50153,13029,14148
95372,116,Soulsbyville,1714,1875,47,579,328,0,1,0.53,0.08,0.09,0.14,0.16,0.11,0.16,58519,869,845
95374,84,Stevinson,1677,1674,37,61,316,0,1,0.36,0.11,0.14,0.14,0.13,0.1,0.09,41702,857,820
95420,7,Caspar,323,333,23,85,100,0,1,0.59,0.07,0.07,0.14,0.23,0.13,0.17,46250,163,160
95422,914,Clearlake,14692,16004,520,745,4633,0.95,0.05,0.44,0.08,0.1,0.12,0.14,0.11,0.19,27206,7033,7659
95441,52,Geyserville,2795,2752,134,26,1650,0.04,0.96,0.39,0.09,0.11,0.16,0.18,0.12,0.1,73601,1561,1234
95443,14,Glenhaven,175,177,9,2,18,0.82,0.18,0.46,0.08,0.04,0.13,0.23,0.21,0.16,65000,83,92
95445,102,Gualala,2025,2036,223,16,1120,0,1,0.5,0.07,0.07,0.12,0.21,0.15,0.19,60236,998,1027
95464,112,Nice,2473,2645,84,530,664,0,1,0.47,0.07,0.1,0.12,0.15,0.13,0.22,29690,1199,1274
95466,29,Philo,1396,1492,73,11,516,0,1,0.5,0.08,0.1,0.13,0.2,0.14,0.11,49375,735,661
95468,32,Point Arena,1460,1569,111,13,699,0,1,0.48,0.07,0.11,0.13,0.17,0.13,0.11,39655,748,712
95493,7,Witter Springs,97,107,2,37,7,0,1,0.52,0.1,0.07,0.12,0.22,0.13,0.15,42500,49,48
95514,2,Blocksburg,161,164,3,2,22,0,1,0.33,0.12,0.2,0.18,0.18,0.09,0.06,55000,90,71
95558,3,Petrolia,283,283,28,3,206,0,1,0.49,0.08,0.1,0.16,0.19,0.12,0.12,48816,143,140
95560,63,Redway,411,426,125,65,829,0,1,0.46,0.07,0.12,0.15,0.21,0.12,0.11,36705,212,199
95562,109,Rio Dell,3238,3184,73,206,373,0.92,0.08,0.39,0.1,0.12,0.14,0.15,0.1,0.14,38271,1615,1623
95585,10,Leggett,451,442,24,3,584,0,1,0.47,0.1,0.1,0.13,0.21,0.13,0.08,33182,241,210
95606,15,Brooks,288,305,5,4,17,0,1,0.49,0.08,0.1,0.15,0.17,0.15,0.14,69886,146,142
95608,3183,Carmichael,61402,64095,2384,4668,18556,1,0,0.72,0.09,0.11,0.14,0.15,0.1,0.17,66016,29051,32351
95610,2678,Citrus Heights,47190,51883,1861,6127,15947,1,0,0.63,0.12,0.15,0.15,0.13,0.09,0.11,61747,23160,24030
95629,44,Fiddletown,823,841,25,16,76,0,1,0.43,0.06,0.07,0.13,0.21,0.17,0.18,62500,406,417
95631,356,Foresthill,5798,5968,236,12,1829,0,1,0.54,0.08,0.08,0.16,0.18,0.12,0.15,66134,2949,2849
95633,158,Garden Valley,2827,3001,77,82,345,0,1,0.59,0.08,0.08,0.15,0.2,0.13,0.13,67045,1450,1377
95652,45,Mcclellan,1047,1117,112,268,2374,1,0,0.45,0.28,0.2,0.11,0.07,0.03,0.04,29384,571,476
95677,1394,Rocklin,26153,32156,1102,2877,10630,0.99,0.01,0.7,0.1,0.14,0.16,0.15,0.08,0.11,74398,12790,13363
95679,8,Rumsey,12,12,1,0,8,0,1,0.4,0,0.17,0.08,0,0.08,0.17,62500,6,6
96094,310,Weed,5958,5961,251,34,2286,0.55,0.45,0.54,0.11,0.09,0.12,0.16,0.12,0.18,42729,2922,3036
96096,45,Whitmore,824,930,24,5,86,0,1,0.5,0.06,0.06,0.14,0.2,0.17,0.14,54508,426,398
96115,4,Lake City,224,208,5,1,17,0,1,0.53,0.05,0.08,0.1,0.2,0.12,0.23,32273,109,115
96117,10,Litchfield,175,164,8,3,83,0,1,0.33,0.07,0.1,0.15,0.17,0.1,0.11,58929,94,81
96119,5,Madeline,70,82,2,0,11,0,1,1,0.19,0.39,0.27,0.11,0.03,0,20000,65,5
96140,36,Carnelian Bay,633,631,121,79,703,0,1,0.54,0.07,0.16,0.14,0.21,0.12,0.14,59659,339,294
96142,29,Tahoma,1572,1725,91,169,521,0,1,0.63,0.09,0.19,0.18,0.17,0.09,0.09,79950,850,722
95746,697,Granite Bay,21424,22577,513,927,4301,0.74,0.26,0.83,0.07,0.05,0.18,0.19,0.11,0.09,125610,10726,10698
95817,751,Sacramento,16503,18141,482,7273,14464,1,0,0.6,0.11,0.17,0.14,0.12,0.07,0.11,30730,7909,8594
95819,689,Sacramento,16269,16878,1006,4284,12387,1,0,0.81,0.1,0.17,0.14,0.17,0.09,0.18,81267,7421,8848
95821,1952,Sacramento,36468,39027,2068,6010,14835,1,0,0.64,0.1,0.14,0.14,0.14,0.09,0.17,48667,17403,19065
95842,1992,Sacramento,33386,36260,511,8497,3722,1,0,0.58,0.12,0.17,0.15,0.12,0.08,0.08,49059,16129,17257
95915,4,Belden,16,16,7,2,614,0,1,0,0,0,0.13,0.31,0.31,0.13,62500,11,5
95934,11,Crescent Mills,182,172,18,13,67,0,1,0.35,0.06,0.12,0.13,0.18,0.11,0.19,60156,102,80
95936,18,Downieville,184,178,65,14,348,0,1,0.66,0.05,0.08,0.11,0.22,0.16,0.22,45781,92,92
95938,140,Durham,3605,3694,177,39,1359,1,0,0.59,0.08,0.11,0.15,0.17,0.09,0.13,68543,1808,1797
95957,37,Meridian,740,696,31,6,206,0,1,0.36,0.12,0.12,0.18,0.12,0.09,0.13,43108,399,341
95959,667,Nevada City,18474,19303,1378,61,9210,0.2,0.8,0.65,0.08,0.07,0.13,0.22,0.14,0.15,61719,9330,9144
95961,1430,Olivehurst,7269,7731,70,2752,510,0.99,0.01,0.38,0.1,0.13,0.14,0.11,0.09,0.11,36692,3680,3589
95982,189,Sutter,3483,3733,62,48,505,0.83,0.17,0.51,0.08,0.1,0.17,0.13,0.09,0.1,49708,1761,1722
95984,4,Twain,108,101,8,2,20,0,1,0.17,0.07,0.09,0.17,0.19,0.12,0.18,13594,50,58
96007,1160,Anderson,22392,24074,943,179,6784,0.47,0.53,0.5,0.09,0.11,0.13,0.14,0.11,0.15,37939,10837,11555
96028,59,Fall River Mill,2168,2275,118,16,1162,0,1,0.41,0.08,0.1,0.12,0.15,0.12,0.16,34455,1100,1068
96032,86,Fort Jones,2533,2568,182,8,1010,0.02,0.98,0.53,0.07,0.08,0.13,0.19,0.13,0.18,41493,1255,1278
96051,77,Lakehead,1586,1718,75,3,484,0,1,0.56,0.06,0.06,0.11,0.23,0.18,0.21,45776,798,788
96055,169,Los Molinos,3841,4008,136,119,928,0,1,0.43,0.09,0.09,0.13,0.14,0.11,0.19,40750,1892,1949
96076,9,Platina,129,153,6,2,33,0,1,0.65,0.07,0.1,0.15,0.21,0.15,0.15,32500,67,62
96101,177,Alturas,4974,4830,425,9,3559,0.64,0.36,0.49,0.07,0.09,0.14,0.15,0.13,0.17,34368,2470,2504
96122,215,Portola,4059,4006,358,23,2651,0,1,0.43,0.07,0.11,0.13,0.16,0.11,0.15,42000,2009,2050
96124,13,Calpine,313,312,14,4,90,0,1,0.48,0.06,0.12,0.16,0.17,0.13,0.17,59375,165,148
96126,14,Sierraville,217,212,24,2,218,0,1,0.48,0.06,0.08,0.16,0.15,0.14,0.17,50156,106,111
96145,126,Tahoe City,6089,6264,790,73,6154,0,1,0.59,0.09,0.23,0.16,0.19,0.1,0.1,83959,3337,2752
95616,800,Davis,72854,80626,2210,1429,38883,0.98,0.02,0.81,0.32,0.16,0.11,0.11,0.06,0.06,83738,34773,38081
95635,60,Greenwood,817,886,31,68,167,0,1,0.66,0.09,0.09,0.16,0.19,0.13,0.12,63571,445,372
95637,16,Guinda,270,284,3,66,11,0,1,0.47,0.08,0.1,0.15,0.17,0.15,0.14,67763,141,129
95658,257,Newcastle,5936,6152,303,239,1977,0.03,0.97,0.66,0.07,0.06,0.15,0.19,0.15,0.17,79745,2967,2969
95660,2060,North Highlands,32635,34687,1158,4466,11803,1,0,0.5,0.11,0.13,0.14,0.11,0.08,0.11,39204,15935,16700
95662,2036,Orangevale,31531,31178,1150,2852,6657,1,0,0.66,0.09,0.12,0.16,0.16,0.09,0.11,72340,15633,15898
95681,54,Sheridan,1177,1192,26,52,198,0,1,0.47,0.08,0.09,0.17,0.16,0.12,0.12,61688,590,587
95683,339,Sloughhouse,5341,6033,194,56,1524,0,1,0.8,0.06,0.06,0.13,0.18,0.16,0.2,90313,2678,2663
95685,210,Sutter Creek,5291,5442,374,75,2566,0.12,0.88,0.55,0.07,0.08,0.12,0.17,0.14,0.2,64233,2471,2820
95823,3993,Sacramento,79002,87368,2262,7096,20077,1,0,0.55,0.11,0.15,0.14,0.11,0.07,0.09,41661,38130,40872
